source_id,record_id,GroupID
MRDS,10079654,257
MRDS,10079655,724
MRDS,10079656,724
MRDS,10079657,286
MRDS,10079658,518
MRDS,10079659,1840
MRDS,10079660,1816
MRDS,10079661,303
MRDS,10079662,1954
MRDS,10079663,1955
MRDS,10079664,1231
MRDS,10079665,1231
MRDS,10079905,1956
MRDS,10080127,1350
MRDS,10080129,1645
MRDS,10080130,987
MRDS,10080131,1003
MRDS,10080886,1710
MRDS,10081194,588
MRDS,10081611,336
MRDS,10082817,810
MRDS,10082823,71
MRDS,10082825,360
MRDS,10082827,1702
MRDS,10082828,1702
MRDS,10082829,242
MRDS,10082830,242
MRDS,10082831,4
MRDS,10082832,1380
MRDS,10082833,930
MRDS,10082834,672
MRDS,10082891,1489
MRDS,10082900,677
MRDS,10083272,448
MRDS,10083636,1103
MRDS,10083640,132
MRDS,10084420,37
MRDS,10084421,1636
MRDS,10084543,1458
MRDS,10084659,1163
MRDS,10084760,1563
MRDS,10084785,1283
MRDS,10084852,1532
MRDS,10085045,584
MRDS,10085046,1152
MRDS,10085047,1957
MRDS,10085080,1958
MRDS,10085243,1443
MRDS,10085244,1959
MRDS,10085245,1960
MRDS,10085265,712
MRDS,10085266,688
MRDS,10085268,842
MRDS,10085269,1361
MRDS,10085285,1125
MRDS,10085286,388
MRDS,10085358,1961
MRDS,10085460,36
MRDS,10085461,36
MRDS,10085462,29
MRDS,10085463,28
MRDS,10085464,28
MRDS,10085466,293
MRDS,10085467,293
MRDS,10085675,693
MRDS,10085870,635
MRDS,10085874,1962
MRDS,10085876,1171
MRDS,10085929,152
MRDS,10085934,1963
MRDS,10085947,1338
MRDS,10085958,378
MRDS,10086131,1674
MRDS,10086618,276
MRDS,10087816,576
MRDS,10088110,1650
MRDS,10088849,1053
MRDS,10088863,1470
MRDS,10088864,1400
MRDS,10088865,711
MRDS,10088866,707
MRDS,10088867,721
